velo_in,temp_in,time,frac,temp_pcm
0.6,90.0,740.0,0.8793,68.6006
0.6,90.0,760.0,0.8990,69.3768
0.6,90.0,780.0,0.9175,70.1640
0.6,90.0,800.0,0.9346,70.9650
0.6,90.0,820.0,0.9501,71.7867
0.6,90.0,840.0,0.9634,72.6384
0.6,90.0,860.0,0.9744,73.5193
0.6,90.0,880.0,0.9832,74.4178
0.6,90.0,900.0,0.9899,75.3226
0.6,90.0,920.0,0.9949,76.2217
0.6,90.0,940.0,0.9981,77.1102
0.6,90.0,960.0,0.9998,77.9836
0.6,90.0,980.0,1.0000,78.8350
0.6,90.0,1000.0,1.0000,79.6198
0.6,90.0,1020.0,1.0000,80.3409
0.6,90.0,1040.0,1.0000,81.0059
0.6,90.0,1060.0,1.0000,81.6206
0.6,90.0,1080.0,1.0000,82.1898
0.6,90.0,1100.0,1.0000,82.7178
0.6,90.0,1120.0,1.0000,83.2080
0.6,90.0,1140.0,1.0000,83.6637
0.6,90.0,1160.0,1.0000,84.0875
0.6,90.0,1180.0,1.0000,84.4821
0.6,90.0,1200.0,1.0000,84.8496
0.6,90.0,1220.0,1.0000,85.1920
0.6,90.0,1240.0,1.0000,85.5112
0.6,90.0,1260.0,1.0000,85.8089
0.6,90.0,1280.0,1.0000,86.0866
0.6,90.0,1300.0,1.0000,86.3457
0.6,90.0,1320.0,1.0000,86.5875
0.6,90.0,1340.0,1.0000,86.8131
0.6,90.0,1360.0,1.0000,87.0238
0.6,90.0,1380.0,1.0000,87.2205
0.6,90.0,1400.0,1.0000,87.4041
0.6,90.0,1420.0,1.0000,87.5756
0.6,90.0,1440.0,1.0000,87.7357
0.6,90.0,1460.0,1.0000,87.8853
0.6,90.0,1480.0,1.0000,88.0249
0.6,90.0,1500.0,1.0000,88.1554
0.6,90.0,1520.0,1.0000,88.2772
0.6,90.0,1540.0,1.0000,88.3910
0.6,90.0,1560.0,1.0000,88.4973
0.6,90.0,1580.0,1.0000,88.5966
0.6,90.0,1600.0,1.0000,88.6893
0.6,90.0,1620.0,1.0000,88.7759
0.6,90.0,1640.0,1.0000,88.8568
0.6,90.0,1660.0,1.0000,88.9323
0.6,90.0,1680.0,1.0000,89.0029
0.6,90.0,1700.0,1.0000,89.0688
0.6,90.0,1720.0,1.0000,89.1304
0.6,90.0,1740.0,1.0000,89.1878
0.6,90.0,1760.0,1.0000,89.2415
0.6,90.0,1780.0,1.0000,89.2917
0.6,90.0,1800.0,1.0000,89.3385
0.6,90.0,1820.0,1.0000,89.3822
0.6,90.0,1840.0,1.0000,89.4230
0.6,90.0,1860.0,1.0000,89.4611
0.6,90.0,1880.0,1.0000,89.4967
0.6,90.0,1900.0,1.0000,89.5300
0.6,90.0,1920.0,1.0000,89.5610
0.6,90.0,1940.0,1.0000,89.5900
0.6,90.0,1960.0,1.0000,89.6170
0.6,90.0,1980.0,1.0000,89.6422
0.6,90.0,2000.0,1.0000,89.6658
0.6,95.0,0.0,0.0000,30.0000
0.6,95.0,20.0,0.0000,32.0496
0.6,95.0,40.0,0.0071,34.5529
0.6,95.0,60.0,0.0251,36.6752
0.6,95.0,80.0,0.0488,38.5388
0.6,95.0,100.0,0.0760,40.2225
0.6,95.0,120.0,0.1052,41.7827
0.6,95.0,140.0,0.1357,43.2392
0.6,95.0,160.0,0.1663,44.6371
0.6,95.0,180.0,0.1968,45.9750
0.6,95.0,200.0,0.2265,47.2901
0.6,95.0,220.0,0.2555,48.5671
0.6,95.0,240.0,0.2840,49.8087
0.6,95.0,260.0,0.3120,51.0093
0.6,95.0,280.0,0.3397,52.1718
0.6,95.0,300.0,0.3671,53.2952
0.6,95.0,320.0,0.3944,54.3768
0.6,95.0,340.0,0.4217,55.4173
0.6,95.0,360.0,0.4490,56.4219
0.6,95.0,380.0,0.4764,57.3892
0.6,95.0,400.0,0.5039,58.3206
0.6,95.0,420.0,0.5318,59.2178
0.6,95.0,440.0,0.5601,60.0784
0.6,95.0,460.0,0.5890,60.9045
0.6,95.0,480.0,0.6179,61.7228
0.6,95.0,500.0,0.6464,62.5484
0.6,95.0,520.0,0.6744,63.3840
0.6,95.0,540.0,0.7019,64.2286
0.6,95.0,560.0,0.7289,65.0831
0.6,95.0,580.0,0.7553,65.9458
0.6,95.0,600.0,0.7810,66.8175
0.6,95.0,620.0,0.8061,67.6969
0.6,95.0,640.0,0.8303,68.5848
0.6,95.0,660.0,0.8537,69.4805
0.6,95.0,680.0,0.8761,70.3848
0.6,95.0,700.0,0.8974,71.3003
0.6,95.0,720.0,0.9172,72.2287
0.6,95.0,740.0,0.9355,73.1752
0.6,95.0,760.0,0.9516,74.1479
0.6,95.0,780.0,0.9653,75.1563
0.6,95.0,800.0,0.9763,76.1933
0.6,95.0,820.0,0.9850,77.2431
0.6,95.0,840.0,0.9915,78.2924
0.6,95.0,860.0,0.9961,79.3304
0.6,95.0,880.0,0.9989,80.3491
0.6,95.0,900.0,1.0000,81.3482
0.6,95.0,920.0,1.0000,82.3022
0.6,95.0,940.0,1.0000,83.1772
0.6,95.0,960.0,1.0000,83.9841
0.6,95.0,980.0,1.0000,84.7303
0.6,95.0,1000.0,1.0000,85.4217
0.6,95.0,1020.0,1.0000,86.0634
0.6,95.0,1040.0,1.0000,86.6597
0.6,95.0,1060.0,1.0000,87.2145
0.6,95.0,1080.0,1.0000,87.7309
0.6,95.0,1100.0,1.0000,88.2121
0.6,95.0,1120.0,1.0000,88.6607
0.6,95.0,1140.0,1.0000,89.0790
0.6,95.0,1160.0,1.0000,89.4693
0.6,95.0,1180.0,1.0000,89.8336
0.6,95.0,1200.0,1.0000,90.1737
0.6,95.0,1220.0,1.0000,90.4913
0.6,95.0,1240.0,1.0000,90.7878
0.6,95.0,1260.0,1.0000,91.0648
0.6,95.0,1280.0,1.0000,91.3236
0.6,95.0,1300.0,1.0000,91.5653
0.6,95.0,1320.0,1.0000,91.7912
0.6,95.0,1340.0,1.0000,92.0023
0.6,95.0,1360.0,1.0000,92.1995
0.6,95.0,1380.0,1.0000,92.3837
0.6,95.0,1400.0,1.0000,92.5559
0.6,95.0,1420.0,1.0000,92.7168
0.6,95.0,1440.0,1.0000,92.8671
0.6,95.0,1460.0,1.0000,93.0076
0.6,95.0,1480.0,1.0000,93.1389
0.6,95.0,1500.0,1.0000,93.2615
0.6,95.0,1520.0,1.0000,93.3761
0.6,95.0,1540.0,1.0000,93.4832
0.6,95.0,1560.0,1.0000,93.5832
0.6,95.0,1580.0,1.0000,93.6767
0.6,95.0,1600.0,1.0000,93.7640
0.6,95.0,1620.0,1.0000,93.8456
0.6,95.0,1640.0,1.0000,93.9218
0.6,95.0,1660.0,1.0000,93.9930
0.6,95.0,1680.0,1.0000,94.0595
0.6,95.0,1700.0,1.0000,94.1216
0.6,95.0,1720.0,1.0000,94.1797
0.6,95.0,1740.0,1.0000,94.2339
0.6,95.0,1760.0,1.0000,94.2845
0.6,95.0,1780.0,1.0000,94.3318
0.6,95.0,1800.0,1.0000,94.3759
0.6,95.0,1820.0,1.0000,94.4172
0.6,95.0,1840.0,1.0000,94.4557
0.6,95.0,1860.0,1.0000,94.4916
0.6,95.0,1880.0,1.0000,94.5252
0.6,95.0,1900.0,1.0000,94.5565
0.6,95.0,1920.0,1.0000,94.5858
0.6,95.0,1940.0,1.0000,94.6131
0.6,95.0,1960.0,1.0000,94.6386
0.6,95.0,1980.0,1.0000,94.6624
0.6,95.0,2000.0,1.0000,94.6847
0.6,100.0,0.0,0.0000,30.0000
0.6,100.0,20.0,0.0000,32.2073
0.6,100.0,40.0,0.0108,34.7951
0.6,100.0,60.0,0.0324,36.9904
0.6,100.0,80.0,0.0598,38.9199
0.6,100.0,100.0,0.0905,40.6746
0.6,100.0,120.0,0.1230,42.3106
0.6,100.0,140.0,0.1562,43.8688
0.6,100.0,160.0,0.1890,45.3812
0.6,100.0,180.0,0.2213,46.8521
0.6,100.0,200.0,0.2527,48.2950
0.6,100.0,220.0,0.2833,49.7063
0.6,100.0,240.0,0.3133,51.0800
0.6,100.0,260.0,0.3429,52.4124
0.6,100.0,280.0,0.3722,53.7018
0.6,100.0,300.0,0.4012,54.9497
0.6,100.0,320.0,0.4301,56.1551
0.6,100.0,340.0,0.4591,57.3178
0.6,100.0,360.0,0.4882,58.4394
0.6,100.0,380.0,0.5174,59.5223
0.6,100.0,400.0,0.5470,60.5647
0.6,100.0,420.0,0.5771,61.5656
0.6,100.0,440.0,0.6079,62.5287
0.6,100.0,460.0,0.6385,63.4861
0.6,100.0,480.0,0.6687,64.4530
0.6,100.0,500.0,0.6983,65.4308
0.6,100.0,520.0,0.7272,66.4205
0.6,100.0,540.0,0.7554,67.4198
0.6,100.0,560.0,0.7829,68.4302
0.6,100.0,580.0,0.8096,69.4496
0.6,100.0,600.0,0.8353,70.4794
0.6,100.0,620.0,0.8601,71.5185
0.6,100.0,640.0,0.8835,72.5697
0.6,100.0,660.0,0.9056,73.6339
0.6,100.0,680.0,0.9259,74.7174
0.6,100.0,700.0,0.9441,75.8260
0.6,100.0,720.0,0.9596,76.9730
0.6,100.0,740.0,0.9722,78.1552
0.6,100.0,760.0,0.9821,79.3549
0.6,100.0,780.0,0.9896,80.5543
0.6,100.0,800.0,0.9949,81.7403
0.6,100.0,820.0,0.9983,82.9054
0.6,100.0,840.0,0.9999,84.0437
0.6,100.0,860.0,1.0000,85.1427
0.6,100.0,880.0,1.0000,86.1549
0.6,100.0,900.0,1.0000,87.0891
0.6,100.0,920.0,1.0000,87.9540
0.6,100.0,940.0,1.0000,88.7562
0.6,100.0,960.0,1.0000,89.5016
0.6,100.0,980.0,1.0000,90.1951
0.6,100.0,1000.0,1.0000,90.8409
0.6,100.0,1020.0,1.0000,91.4428
0.6,100.0,1040.0,1.0000,92.0042
0.6,100.0,1060.0,1.0000,92.5281
0.6,100.0,1080.0,1.0000,93.0171
0.6,100.0,1100.0,1.0000,93.4738
0.6,100.0,1120.0,1.0000,93.9005
0.6,100.0,1140.0,1.0000,94.2991
0.6,100.0,1160.0,1.0000,94.6717
0.6,100.0,1180.0,1.0000,95.0199
0.6,100.0,1200.0,1.0000,95.3454
0.6,100.0,1220.0,1.0000,95.6498
0.6,100.0,1240.0,1.0000,95.9343
0.6,100.0,1260.0,1.0000,96.2003
0.6,100.0,1280.0,1.0000,96.4490
0.6,100.0,1300.0,1.0000,96.6815
0.6,100.0,1320.0,1.0000,96.8989
0.6,100.0,1340.0,1.0000,97.1022
0.6,100.0,1360.0,1.0000,97.2922
0.6,100.0,1380.0,1.0000,97.4699
0.6,100.0,1400.0,1.0000,97.6360
0.6,100.0,1420.0,1.0000,97.7912
0.6,100.0,1440.0,1.0000,97.9364
0.6,100.0,1460.0,1.0000,98.0720
0.6,100.0,1480.0,1.0000,98.1988
0.6,100.0,1500.0,1.0000,98.3173
0.6,100.0,1520.0,1.0000,98.4281
0.6,100.0,1540.0,1.0000,98.5316
0.6,100.0,1560.0,1.0000,98.6284
0.6,100.0,1580.0,1.0000,98.7188
0.6,100.0,1600.0,1.0000,98.8032
1.1,90.0,0.0,0.0000,30.0000
1.1,90.0,20.0,0.0007,33.4555
1.1,90.0,40.0,0.0186,37.3233
1.1,90.0,60.0,0.0500,40.5132
1.1,90.0,80.0,0.0910,43.1372
1.1,90.0,100.0,0.1377,45.3405
1.1,90.0,120.0,0.1875,47.2414
1.1,90.0,140.0,0.2388,48.9108
1.1,90.0,160.0,0.2896,50.4524
1.1,90.0,180.0,0.3390,51.9187
1.1,90.0,200.0,0.3876,53.2951
1.1,90.0,220.0,0.4360,54.5828
1.1,90.0,240.0,0.4846,55.8008
1.1,90.0,260.0,0.5339,56.9458
1.1,90.0,280.0,0.5821,58.0991
1.1,90.0,300.0,0.6285,59.2868
1.1,90.0,320.0,0.6729,60.5093
1.1,90.0,340.0,0.7154,61.7588
1.1,90.0,360.0,0.7560,63.0332
1.1,90.0,380.0,0.7943,64.3310
1.1,90.0,400.0,0.8305,65.6478
1.1,90.0,420.0,0.8641,66.9845
1.1,90.0,440.0,0.8949,68.3448
1.1,90.0,460.0,0.9228,69.7190
1.1,90.0,480.0,0.9473,71.1172
1.1,90.0,500.0,0.9678,72.5442
1.1,90.0,520.0,0.9835,74.0174
1.1,90.0,540.0,0.9938,75.5389
1.1,90.0,560.0,0.9988,77.0805
1.1,90.0,580.0,1.0000,78.5752
1.1,90.0,600.0,1.0000,79.9157
1.1,90.0,620.0,1.0000,81.0862
1.1,90.0,640.0,1.0000,82.1128
1.1,90.0,660.0,1.0000,83.0157
1.1,90.0,680.0,1.0000,83.8115
1.1,90.0,700.0,1.0000,84.5138
1.1,90.0,720.0,1.0000,85.1346
1.1,90.0,740.0,1.0000,85.6838
1.1,90.0,760.0,1.0000,86.1701
1.1,90.0,780.0,1.0000,86.6009
1.1,90.0,800.0,1.0000,86.9827
1.1,90.0,820.0,1.0000,87.3214
1.1,90.0,840.0,1.0000,87.6218
1.1,90.0,860.0,1.0000,87.8883
1.1,90.0,880.0,1.0000,88.1249
1.1,90.0,900.0,1.0000,88.3349
1.1,90.0,920.0,1.0000,88.5213
1.1,90.0,940.0,1.0000,88.6868
1.1,90.0,960.0,1.0000,88.8337
1.1,90.0,980.0,1.0000,88.9642
1.1,90.0,1000.0,1.0000,89.0801
1.1,90.0,1020.0,1.0000,89.1831
1.1,90.0,1040.0,1.0000,89.2745
1.1,90.0,1060.0,1.0000,89.3556
1.1,90.0,1080.0,1.0000,89.4277
1.1,90.0,1100.0,1.0000,89.4918
1.1,90.0,1120.0,1.0000,89.5486
1.1,90.0,1140.0,1.0000,89.5991
1.1,90.0,1160.0,1.0000,89.6440
1.1,90.0,1180.0,1.0000,89.6838
1.1,90.0,1200.0,1.0000,89.7192
1.1,90.0,1220.0,1.0000,89.7506
1.1,90.0,1240.0,1.0000,89.7785
1.1,90.0,1260.0,1.0000,89.8033
1.1,90.0,1280.0,1.0000,89.8253
1.1,90.0,1300.0,1.0000,89.8448
1.1,90.0,1320.0,1.0000,89.8621
1.1,90.0,1340.0,1.0000,89.8775
1.1,90.0,1360.0,1.0000,89.8912
1.1,90.0,1380.0,1.0000,89.9033
1.1,90.0,1400.0,1.0000,89.9141
1.1,90.0,1420.0,1.0000,89.9236
1.1,90.0,1440.0,1.0000,89.9321
1.1,90.0,1460.0,1.0000,89.9396
1.1,90.0,1480.0,1.0000,89.9463
1.1,90.0,1500.0,1.0000,89.9522
